gameid,date,type,teamid,team,home,away,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,win,season
22300436,12/29/23,regular,1610612756,PHX,PHX,CHA,48,133,46,74,62.2,18,30,60,23,24,95.8,6,33,39,34,15,3,11,14,14,1,2024
22300437,12/29/23,regular,1610612757,POR,POR,SAS,48,134,48,95,50.5,16,27,59.3,22,27,81.5,16,27,43,28,14,8,6,19,6,1,2024
22300437,12/29/23,regular,1610612759,SAS,POR,SAS,48,128,48,94,51.1,14,33,42.4,18,25,72,13,29,42,31,14,9,3,19,-6,0,2024
22300438,12/29/23,regular,1610612746,LAC,LAC,MEM,48,117,43,87,49.4,11,39,28.2,20,25,80,11,43,54,28,18,3,6,19,11,1,2024
22300438,12/29/23,regular,1610612763,MEM,LAC,MEM,48,106,38,87,43.7,13,40,32.5,17,20,85,3,30,33,29,12,10,4,22,-11,0,2024
22300439,12/30/23,regular,1610612748,MIA,UTA,MIA,48,109,34,78,43.6,9,31,29,32,40,80,8,38,46,20,16,8,8,24,-8,0,2024
22300439,12/30/23,regular,1610612762,UTA,UTA,MIA,48,117,43,93,46.2,11,41,26.8,20,28,71.4,9,34,43,29,10,8,6,25,8,1,2024
22300440,12/30/23,regular,1610612765,DET,DET,TOR,48,129,41,82,50,12,28,42.9,35,40,87.5,6,35,41,29,12,4,4,22,2,1,2024
22300440,12/30/23,regular,1610612761,TOR,DET,TOR,48,127,46,91,50.5,12,24,50,23,28,82.1,6,27,33,26,8,9,5,27,-2,0,2024
22300441,12/30/23,regular,1610612754,IND,IND,NYK,48,140,50,85,58.8,23,43,53.5,17,21,81,7,27,34,40,16,6,7,18,14,1,2024
22300441,12/30/23,regular,1610612752,NYK,IND,NYK,48,126,45,95,47.4,17,37,45.9,19,27,70.4,15,27,42,24,14,12,2,19,-14,0,2024
22300442,12/30/23,regular,1610612741,CHI,CHI,PHI,48,105,40,79,50.6,7,25,28,18,30,60,12,41,53,21,17,5,5,15,13,1,2024
22300442,12/30/23,regular,1610612755,PHI,CHI,PHI,48,92,36,92,39.1,9,38,23.7,11,15,73.3,12,24,36,24,8,12,5,22,-13,0,2024
22300443,12/30/23,regular,1610612747,LAL,MIN,LAL,48,106,37,88,42,7,24,29.2,25,32,78.1,8,31,39,23,10,12,4,15,-2,0,2024
22300443,12/30/23,regular,1610612750,MIN,MIN,LAL,48,108,38,76,50,12,34,35.3,20,24,83.3,7,38,45,24,19,8,8,26,2,1,2024
22300444,12/30/23,regular,1610612742,DAL,GSW,DAL,48,132,49,88,55.7,16,40,40,18,22,81.8,6,37,43,25,9,5,2,14,10,1,2024
22300444,12/30/23,regular,1610612744,GSW,GSW,DAL,48,122,47,103,45.6,19,48,39.6,9,13,69.2,16,31,47,32,11,8,3,21,-10,0,2024
22300445,12/31/23,regular,1610612737,ATL,WAS,ATL,48,130,47,95,49.5,12,32,37.5,24,37,64.9,12,46,58,27,12,5,3,18,4,1,2024
22300445,12/31/23,regular,1610612764,WAS,WAS,ATL,48,126,46,98,46.9,17,53,32.1,17,21,81,6,36,42,35,9,5,9,21,-4,0,2024
22300446,12/31/23,regular,1610612747,LAL,NOP,LAL,48,109,39,82,47.6,10,32,31.3,21,25,84,4,31,35,26,13,8,10,15,-20,0,2024
22300446,12/31/23,regular,1610612740,NOP,NOP,LAL,48,129,45,87,51.7,17,34,50,22,27,81.5,12,35,47,33,13,9,6,22,20,1,2024
22300447,12/31/23,regular,1610612751,BKN,OKC,BKN,48,108,38,100,38,12,46,26.1,20,31,64.5,17,30,47,26,7,9,2,21,-16,0,2024
22300447,12/31/23,regular,1610612760,OKC,OKC,BKN,48,124,45,83,54.2,18,33,54.5,16,20,80,5,41,46,31,15,1,6,24,16,1,2024
22300448,12/31/23,regular,1610612738,BOS,SAS,BOS,48,134,51,95,53.7,15,42,35.7,17,22,77.3,13,44,57,29,11,6,7,12,33,1,2024
22300448,12/31/23,regular,1610612759,SAS,SAS,BOS,48,101,40,94,42.6,12,45,26.7,9,12,75,9,30,39,28,16,6,1,17,-33,0,2024
22300449,12/31/23,regular,1610612763,MEM,MEM,SAC,48,92,30,82,36.6,12,40,30,20,28,71.4,1,33,34,20,8,4,1,14,-31,0,2024
22300449,12/31/23,regular,1610612758,SAC,MEM,SAC,48,123,47,92,51.1,16,33,48.5,13,17,76.5,9,50,59,28,13,2,4,22,31,1,2024
22300450,12/31/23,regular,1610612753,ORL,PHX,ORL,48,107,42,90,46.7,12,37,32.4,11,12,91.7,8,37,45,22,15,2,4,18,-5,0,2024
22300450,12/31/23,regular,1610612756,PHX,PHX,ORL,48,112,44,88,50,8,27,29.6,16,19,84.2,6,29,35,21,6,11,4,17,5,1,2024
22300451,1/1/24,regular,1610612750,MIN,NYK,MIN,48,106,36,76,47.4,11,28,39.3,23,29,79.3,4,30,34,19,14,6,4,22,-6,0,2024
22300451,1/1/24,regular,1610612752,NYK,NYK,MIN,48,112,39,89,43.8,12,34,35.3,22,28,78.6,16,33,49,23,15,7,4,24,6,1,2024
22300452,1/1/24,regular,1610612739,CLE,TOR,CLE,48,121,43,89,48.3,12,36,33.3,23,26,88.5,6,37,43,25,9,9,2,29,-3,0,2024
22300452,1/1/24,regular,1610612761,TOR,TOR,CLE,48,124,42,87,48.3,11,30,36.7,29,40,72.5,10,37,47,25,11,5,4,22,3,1,2024
22300453,1/1/24,regular,1610612765,DET,HOU,DET,48,113,40,83,48.2,13,29,44.8,20,27,74.1,10,27,37,27,18,3,4,21,-23,0,2024
22300453,1/1/24,regular,1610612745,HOU,HOU,DET,48,136,51,91,56,15,35,42.9,19,24,79.2,6,33,39,34,10,11,1,19,23,1,2024
22300454,1/1/24,regular,1610612754,IND,MIL,IND,48,122,43,97,44.3,5,35,14.3,31,38,81.6,14,38,52,23,7,7,5,24,9,1,2024
22300454,1/1/24,regular,1610612749,MIL,MIL,IND,48,113,41,93,44.1,10,40,25,21,26,80.8,8,38,46,27,11,4,8,26,-9,0,2024
22300455,1/1/24,regular,1610612766,CHA,DEN,CHA,48,93,36,86,41.9,10,26,38.5,11,16,68.8,8,37,45,24,14,4,5,15,-18,0,2024
22300455,1/1/24,regular,1610612743,DEN,DEN,CHA,48,111,41,83,49.4,15,38,39.5,14,18,77.8,4,40,44,27,11,9,9,15,18,1,2024
22300456,1/1/24,regular,1610612756,PHX,PHX,POR,48,109,38,80,47.5,11,29,37.9,22,33,66.7,9,38,47,24,16,10,5,20,21,1,2024
22300456,1/1/24,regular,1610612757,POR,PHX,POR,48,88,33,80,41.3,8,30,26.7,14,19,73.7,6,30,36,21,19,6,10,19,-21,0,2024
22300457,1/1/24,regular,1610612742,DAL,UTA,DAL,48,90,37,93,39.8,11,40,27.5,5,10,50,8,33,41,28,16,6,5,15,-37,0,2024
22300457,1/1/24,regular,1610612762,UTA,UTA,DAL,48,127,49,96,51,12,44,27.3,17,18,94.4,7,46,53,37,13,9,6,15,37,1,2024
22300458,1/1/24,regular,1610612746,LAC,LAC,MIA,48,121,47,80,58.8,14,29,48.3,13,14,92.9,6,31,37,25,17,10,3,20,17,1,2024
22300458,1/1/24,regular,1610612748,MIA,LAC,MIA,48,104,35,83,42.2,11,34,32.4,23,29,79.3,12,23,35,24,14,7,3,17,-17,0,2024
22300459,1/2/24,regular,1610612741,CHI,PHI,CHI,48,97,37,96,38.5,7,37,18.9,16,23,69.6,19,32,51,17,18,9,7,21,-13,0,2024
22300459,1/2/24,regular,1610612755,PHI,PHI,CHI,48,110,38,80,47.5,12,30,40,22,30,73.3,6,37,43,28,19,9,6,22,13,1,2024
22300460,1/2/24,regular,1610612763,MEM,MEM,SAS,48,106,37,80,46.3,12,38,31.6,20,25,80,8,38,46,24,15,5,8,23,8,1,2024
22300460,1/2/24,regular,1610612759,SAS,MEM,SAS,48,98,36,85,42.4,10,31,32.3,16,23,69.6,6,34,40,21,16,6,8,24,-8,0,2024
22300461,1/2/24,regular,1610612751,BKN,NOP,BKN,48,85,35,98,35.7,11,43,25.6,4,8,50,18,25,43,26,15,7,4,13,-27,0,2024
22300461,1/2/24,regular,1610612740,NOP,NOP,BKN,48,112,41,88,46.6,16,39,41,14,18,77.8,17,36,53,23,17,10,9,12,27,1,2024
22300462,1/2/24,regular,1610612738,BOS,OKC,BOS,48,123,42,92,45.7,15,40,37.5,24,29,82.8,17,30,47,33,14,7,10,15,-4,0,2024
22300462,1/2/24,regular,1610612760,OKC,OKC,BOS,48,127,48,91,52.7,18,40,45,13,17,76.5,10,28,38,34,12,7,10,22,4,1,2024
22300463,1/2/24,regular,1610612744,GSW,GSW,ORL,48,121,42,78,53.8,13,35,37.1,24,37,64.9,9,27,36,23,12,9,6,19,6,1,2024
22300463,1/2/24,regular,1610612753,ORL,GSW,ORL,48,115,41,92,44.6,14,36,38.9,19,23,82.6,16,25,41,19,18,8,4,24,-6,0,2024
22300464,1/2/24,regular,1610612766,CHA,SAC,CHA,48,111,42,82,51.2,12,34,35.3,15,19,78.9,4,31,35,23,15,8,10,15,7,1,2024
22300464,1/2/24,regular,1610612758,SAC,SAC,CHA,48,104,40,92,43.5,14,36,38.9,10,17,58.8,15,33,48,23,21,8,2,23,-7,0,2024
22300465,1/3/24,regular,1610612739,CLE,CLE,WAS,48,140,54,100,54,20,42,47.6,12,16,75,18,44,62,37,11,5,8,13,39,1,2024
22300465,1/3/24,regular,1610612764,WAS,CLE,WAS,48,101,42,101,41.6,12,35,34.3,5,11,45.5,12,24,36,23,8,8,5,14,-39,0,2024
22300466,1/3/24,regular,1610612754,IND,IND,MIL,48,142,50,90,55.6,14,35,40,28,34,82.4,7,37,44,34,11,7,5,27,12,1,2024
22300466,1/3/24,regular,1610612749,MIL,IND,MIL,48,130,46,92,50,14,37,37.8,24,32,75,10,32,42,30,13,6,4,25,-12,0,2024
22300467,1/3/24,regular,1610612737,ATL,ATL,OKC,48,141,48,95,50.5,14,39,35.9,31,33,93.9,15,34,49,30,13,8,5,21,3,1,2024
22300467,1/3/24,regular,1610612760,OKC,ATL,OKC,48,138,50,91,54.9,18,36,50,20,26,76.9,9,28,37,30,13,10,1,23,-3,0,2024
22300468,1/3/24,regular,1610612741,CHI,NYK,CHI,48,100,37,89,41.6,13,32,40.6,13,16,81.3,11,28,39,24,11,9,7,17,-16,0,2024
22300468,1/3/24,regular,1610612752,NYK,NYK,CHI,48,116,46,89,51.7,15,38,39.5,9,11,81.8,13,39,52,29,16,6,7,17,16,1,2024
22300469,1/3/24,regular,1610612751,BKN,HOU,BKN,48,101,36,93,38.7,13,44,29.5,16,26,61.5,15,35,50,25,10,11,6,19,-11,0,2024
22300469,1/3/24,regular,1610612745,HOU,HOU,BKN,48,112,37,76,48.7,19,39,48.7,19,27,70.4,5,43,48,27,16,5,4,19,11,1,2024
22300470,1/3/24,regular,1610612763,MEM,MEM,TOR,48,111,40,94,42.6,15,42,35.7,16,19,84.2,9,34,43,25,10,7,5,19,-5,0,2024
22300470,1/3/24,regular,1610612761,TOR,MEM,TOR,48,116,41,85,48.2,12,26,46.2,22,27,81.5,7,39,46,25,12,5,6,20,5,1,2024
22300471,1/3/24,regular,1610612750,MIN,MIN,NOP,48,106,37,82,45.1,10,31,32.3,22,27,81.5,8,20,28,26,13,7,6,13,-11,0,2024
22300471,1/3/24,regular,1610612740,NOP,MIN,NOP,48,117,45,81,55.6,12,26,46.2,15,17,88.2,9,32,41,30,14,7,5,24,11,1,2024
22300472,1/3/24,regular,1610612742,DAL,DAL,POR,48,126,42,84,50,13,30,43.3,29,41,70.7,7,36,43,25,12,12,7,18,29,1,2024
22300472,1/3/24,regular,1610612757,POR,DAL,POR,48,97,34,87,39.1,13,40,32.5,16,22,72.7,10,36,46,23,22,4,3,34,-29,0,2024
22300473,1/3/24,regular,1610612746,LAC,PHX,LAC,48,131,42,76,55.3,18,34,52.9,29,32,90.6,10,26,36,25,14,9,5,18,9,1,2024
22300473,1/3/24,regular,1610612756,PHX,PHX,LAC,48,122,42,79,53.2,15,35,42.9,23,26,88.5,10,22,32,23,17,9,2,23,-9,0,2024
22300474,1/3/24,regular,1610612765,DET,UTA,DET,53,148,56,105,53.3,19,41,46.3,17,22,77.3,16,32,48,33,17,5,3,27,-6,0,2024
22300474,1/3/24,regular,1610612762,UTA,UTA,DET,53,154,53,103,51.5,16,32,50,32,35,91.4,15,28,43,28,12,11,8,22,6,1,2024
22300475,1/3/24,regular,1610612747,LAL,LAL,MIA,48,96,35,83,42.2,4,30,13.3,22,24,91.7,9,41,50,29,22,3,6,14,-14,0,2024
22300475,1/3/24,regular,1610612748,MIA,LAL,MIA,48,110,41,93,44.1,16,42,38.1,12,17,70.6,7,32,39,30,10,14,3,23,14,1,2024
22300476,1/3/24,regular,1610612753,ORL,SAC,ORL,58,135,44,90,48.9,25,44,56.8,22,27,81.5,7,32,39,33,21,10,7,30,-3,0,2024
22300476,1/3/24,regular,1610612758,SAC,SAC,ORL,58,138,51,105,48.6,15,40,37.5,21,31,67.7,18,40,58,36,21,9,3,21,3,1,2024
22300477,1/4/24,regular,1610612749,MIL,SAS,MIL,48,125,49,92,53.3,12,34,35.3,15,19,78.9,8,34,42,27,14,5,5,16,4,1,2024
22300477,1/4/24,regular,1610612759,SAS,SAS,MIL,48,121,46,95,48.4,14,40,35,15,17,88.2,10,32,42,31,12,10,8,16,-4,0,2024
22300478,1/4/24,regular,1610612743,DEN,GSW,DEN,48,130,48,85,56.5,9,26,34.6,25,29,86.2,11,25,36,28,9,7,4,15,3,1,2024
22300478,1/4/24,regular,1610612744,GSW,GSW,DEN,48,127,49,90,54.4,15,36,41.7,14,16,87.5,9,24,33,35,10,4,3,20,-3,0,2024
22300479,1/5/24,regular,1610612738,BOS,BOS,UTA,48,126,39,90,43.3,17,49,34.7,31,36,86.1,9,47,56,24,14,9,8,23,29,1,2024
22300479,1/5/24,regular,1610612762,UTA,BOS,UTA,48,97,34,94,36.2,6,34,17.6,23,34,67.6,16,41,57,23,18,11,2,24,-29,0,2024
22300480,1/5/24,regular,1610612737,ATL,IND,ATL,48,116,40,93,43,10,42,23.8,26,30,86.7,14,25,39,21,14,6,3,11,-34,0,2024
22300480,1/5/24,regular,1610612754,IND,IND,ATL,48,150,60,94,63.8,19,39,48.7,11,13,84.6,8,31,39,50,16,12,3,24,34,1,2024
22300481,1/5/24,regular,1610612751,BKN,BKN,OKC,48,124,41,91,45.1,14,39,35.9,28,33,84.8,20,31,51,25,15,9,3,24,9,1,2024
22300481,1/5/24,regular,1610612760,OKC,BKN,OKC,48,115,45,84,53.6,9,31,29,16,24,66.7,7,29,36,29,13,8,5,26,-9,0,2024
22300482,1/5/24,regular,1610612739,CLE,CLE,WAS,48,114,41,77,53.2,16,33,48.5,16,23,69.6,12,40,52,31,24,9,1,19,24,1,2024
22300482,1/5/24,regular,1610612764,WAS,CLE,WAS,48,90,35,84,41.7,9,30,30,11,15,73.3,7,24,31,19,17,12,8,19,-24,0,2024
22300483,1/5/24,regular,1610612752,NYK,PHI,NYK,48,128,43,89,48.3,18,41,43.9,24,25,96,10,39,49,27,13,7,7,22,36,1,2024
22300483,1/5/24,regular,1610612755,PHI,PHI,NYK,48,92,33,81,40.7,6,23,26.1,20,27,74.1,8,30,38,22,14,8,9,18,-36,0,2024
22300484,1/5/24,regular,1610612766,CHA,CHI,CHA,48,91,36,89,40.4,10,34,29.4,9,12,75,12,30,42,20,13,7,1,20,-13,0,2024
22300484,1/5/24,regular,1610612741,CHI,CHI,CHA,48,104,40,74,54.1,10,28,35.7,14,17,82.4,4,37,41,29,15,7,6,17,13,1,2024
22300485,1/5/24,regular,1610612745,HOU,HOU,MIN,48,95,36,90,40,12,32,37.5,11,15,73.3,7,31,38,18,15,7,2,15,-27,0,2024
22300485,1/5/24,regular,1610612750,MIN,HOU,MIN,48,122,46,88,52.3,14,33,42.4,16,20,80,9,43,52,31,14,12,7,18,27,1,2024
22300486,1/5/24,regular,1610612746,LAC,NOP,LAC,48,111,40,82,48.8,15,36,41.7,16,20,80,10,40,50,28,15,6,7,18,16,1,2024
22300486,1/5/24,regular,1610612740,NOP,NOP,LAC,48,95,33,92,35.9,12,29,41.4,17,23,73.9,14,29,43,22,9,9,5,17,-16,0,2024
22300487,1/5/24,regular,1610612742,DAL,DAL,POR,48,139,56,96,58.3,17,38,44.7,10,15,66.7,10,42,52,35,17,11,8,21,36,1,2024
22300487,1/5/24,regular,1610612757,POR,DAL,POR,48,103,39,95,41.1,13,40,32.5,12,17,70.6,10,32,42,27,19,9,3,15,-36,0,2024
22300488,1/5/24,regular,1610612743,DEN,DEN,ORL,48,120,48,95,50.5,9,33,27.3,15,19,78.9,9,29,38,28,13,8,1,23,-2,0,2024
22300488,1/5/24,regular,1610612753,ORL,DEN,ORL,48,122,41,82,50,17,36,47.2,23,34,67.6,11,29,40,25,15,9,3,20,2,1,2024
22300489,1/5/24,regular,1610612748,MIA,PHX,MIA,48,97,34,83,41,10,37,27,19,22,86.4,11,33,44,26,16,5,2,21,-16,0,2024
22300489,1/5/24,regular,1610612756,PHX,PHX,MIA,48,113,44,87,50.6,14,35,40,11,17,64.7,9,35,44,30,11,13,5,18,16,1,2024
22300490,1/5/24,regular,1610612765,DET,GSW,DET,48,109,44,98,44.9,13,44,29.5,8,10,80,10,30,40,25,11,8,9,23,-4,0,2024
22300490,1/5/24,regular,1610612744,GSW,GSW,DET,48,113,38,82,46.3,16,38,42.1,21,25,84,7,38,45,24,19,3,5,18,4,1,2024
22300491,1/5/24,regular,1610612747,LAL,LAL,MEM,48,113,42,85,49.4,10,28,35.7,19,27,70.4,8,27,35,26,14,13,3,14,-14,0,2024
22300491,1/5/24,regular,1610612763,MEM,LAL,MEM,48,127,44,82,53.7,23,45,51.1,16,20,80,6,38,44,33,19,8,4,20,14,1,2024
22300492,1/5/24,regular,1610612758,SAC,SAC,TOR,48,135,52,100,52,21,38,55.3,10,15,66.7,11,31,42,35,15,4,1,23,5,1,2024
22300492,1/5/24,regular,1610612761,TOR,SAC,TOR,48,130,47,87,54,13,37,35.1,23,27,85.2,8,29,37,31,14,5,10,20,-5,0,2024
22300493,1/6/24,regular,1610612738,BOS,IND,BOS,48,118,46,90,51.1,16,41,39,10,19,52.6,13,43,56,26,18,6,6,20,17,1,2024
22300493,1/6/24,regular,1610612754,IND,IND,BOS,48,101,38,92,41.3,8,42,19,17,22,77.3,10,28,38,23,9,12,2,18,-17,0,2024
22300494,1/6/24,regular,1610612752,NYK,WAS,NYK,48,121,43,87,49.4,14,36,38.9,21,24,87.5,11,34,45,27,14,9,2,16,16,1,2024
22300494,1/6/24,regular,1610612764,WAS,WAS,NYK,48,105,40,85,47.1,13,37,35.1,12,20,60,12,33,45,33,20,5,3,20,-16,0,2024
22300495,1/6/24,regular,1610612755,PHI,PHI,UTA,48,109,42,104,40.4,7,38,18.4,18,23,78.3,15,19,34,30,6,12,6,20,-11,0,2024
22300495,1/6/24,regular,1610612762,UTA,PHI,UTA,48,120,46,80,57.5,8,30,26.7,20,24,83.3,9,39,48,30,24,4,4,18,11,1,2024
22300496,1/6/24,regular,1610612745,HOU,HOU,MIL,48,112,36,83,43.4,13,34,38.2,27,32,84.4,7,39,46,22,10,7,2,24,4,1,2024
22300496,1/6/24,regular,1610612749,MIL,HOU,MIL,48,108,35,76,46.1,9,34,26.5,29,42,69,4,37,41,20,11,7,4,24,-4,0,2024
22300497,1/7/24,regular,1610612739,CLE,CLE,SAS,48,117,43,88,48.9,16,43,37.2,15,21,71.4,12,32,44,27,16,6,3,16,2,1,2024
22300497,1/7/24,regular,1610612759,SAS,CLE,SAS,48,115,41,86,47.7,14,37,37.8,19,22,86.4,8,32,40,22,11,10,6,18,-2,0,2024
22300498,1/7/24,regular,1610612751,BKN,BKN,POR,53,127,46,91,50.5,14,37,37.8,21,25,84,9,35,44,29,16,7,7,25,-7,0,2024
22300498,1/7/24,regular,1610612757,POR,BKN,POR,53,134,45,95,47.4,20,38,52.6,24,30,80,9,29,38,21,10,5,5,20,7,1,2024
22300499,1/7/24,regular,1610612737,ATL,ORL,ATL,53,110,42,91,46.2,9,30,30,17,29,58.6,8,42,50,21,13,9,10,23,-7,0,2024
22300499,1/7/24,regular,1610612753,ORL,ORL,ATL,53,117,43,98,43.9,17,41,41.5,14,22,63.6,13,44,57,25,13,8,3,24,7,1,2024
22300500,1/7/24,regular,1610612740,NOP,SAC,NOP,48,133,50,82,61,19,35,54.3,14,16,87.5,9,42,51,35,16,2,9,14,33,1,2024
22300500,1/7/24,regular,1610612758,SAC,SAC,NOP,48,100,38,91,41.8,15,45,33.3,9,12,75,8,17,25,28,9,9,2,12,-33,0,2024
22300501,1/7/24,regular,1610612742,DAL,DAL,MIN,48,115,43,95,45.3,15,40,37.5,14,20,70,15,29,44,20,11,7,8,19,7,1,2024
22300501,1/7/24,regular,1610612750,MIN,DAL,MIN,48,108,41,94,43.6,13,41,31.7,13,21,61.9,18,33,51,22,13,6,4,22,-7,0,2024
22300502,1/7/24,regular,1610612743,DEN,DEN,DET,48,131,47,80,58.8,10,27,37,27,31,87.1,6,32,38,35,14,6,10,23,17,1,2024
22300502,1/7/24,regular,1610612765,DET,DEN,DET,48,114,42,89,47.2,9,24,37.5,21,30,70,13,24,37,28,12,6,0,20,-17,0,2024
22300503,1/7/24,regular,1610612763,MEM,PHX,MEM,48,121,43,97,44.3,17,49,34.7,18,24,75,15,39,54,29,18,7,8,24,6,1,2024
22300503,1/7/24,regular,1610612756,PHX,PHX,MEM,48,115,46,102,45.1,8,28,28.6,15,22,68.2,16,34,50,29,12,5,6,27,-6,0,2024
22300504,1/7/24,regular,1610612744,GSW,GSW,TOR,48,118,45,100,45,14,46,30.4,14,15,93.3,15,28,43,30,11,5,4,11,-15,0,2024
22300504,1/7/24,regular,1610612761,TOR,GSW,TOR,48,133,55,94,58.5,15,33,45.5,8,14,57.1,9,36,45,38,7,7,6,14,15,1,2024
22300505,1/7/24,regular,1610612746,LAC,LAL,LAC,48,103,36,91,39.6,14,37,37.8,17,19,89.5,13,27,40,21,16,12,5,19,-3,0,2024
22300505,1/7/24,regular,1610612747,LAL,LAL,LAC,48,106,42,82,51.2,11,29,37.9,11,16,68.8,8,32,40,23,19,9,6,11,3,1,2024
22300506,1/8/24,regular,1610612766,CHA,CHA,CHI,53,112,40,94,42.6,17,42,40.5,15,17,88.2,14,30,44,26,15,3,7,22,-7,0,2024
22300506,1/8/24,regular,1610612741,CHI,CHA,CHI,53,119,45,92,48.9,9,26,34.6,20,24,83.3,12,39,51,27,14,7,7,18,7,1,2024
22300507,1/8/24,regular,1610612738,BOS,IND,BOS,48,131,47,90,52.2,17,35,48.6,20,29,69,13,29,42,26,15,3,8,20,-2,0,2024
22300507,1/8/24,regular,1610612754,IND,IND,BOS,48,133,48,91,52.7,19,40,47.5,18,22,81.8,9,30,39,29,13,6,7,23,2,1,2024
22300508,1/8/24,regular,1610612760,OKC,WAS,OKC,48,136,52,88,59.1,14,28,50,18,24,75,10,30,40,37,15,11,7,21,8,1,2024
22300508,1/8/24,regular,1610612764,WAS,WAS,OKC,48,128,44,89,49.4,15,32,46.9,25,29,86.2,12,26,38,32,15,7,5,23,-8,0,2024
22300509,1/8/24,regular,1610612745,HOU,MIA,HOU,48,113,37,88,42,14,41,34.1,25,28,89.3,12,30,42,20,12,8,4,31,-7,0,2024
22300509,1/8/24,regular,1610612748,MIA,MIA,HOU,48,120,41,82,50,15,36,41.7,23,32,71.9,10,35,45,30,11,6,5,21,7,1,2024
22300510,1/8/24,regular,1610612749,MIL,MIL,UTA,48,116,42,94,44.7,17,36,47.2,15,19,78.9,11,27,38,31,9,6,6,20,-16,0,2024
22300510,1/8/24,regular,1610612762,UTA,MIL,UTA,48,132,47,90,52.2,20,44,45.5,18,22,81.8,10,37,47,33,11,6,8,15,16,1,2024
22300511,1/8/24,regular,1610612746,LAC,LAC,PHX,48,138,53,85,62.4,15,29,51.7,17,23,73.9,11,33,44,32,14,11,3,21,27,1,2024
22300511,1/8/24,regular,1610612756,PHX,LAC,PHX,48,111,38,77,49.4,10,30,33.3,25,29,86.2,5,20,25,17,14,6,4,20,-27,0,2024
22300512,1/9/24,regular,1610612765,DET,DET,SAC,48,110,40,85,47.1,14,37,37.8,16,21,76.2,13,27,40,27,21,12,2,19,-21,0,2024
22300512,1/9/24,regular,1610612758,SAC,DET,SAC,48,131,54,94,57.4,13,33,39.4,10,14,71.4,10,34,44,39,18,8,6,21,21,1,2024
22300513,1/9/24,regular,1610612750,MIN,ORL,MIN,48,113,43,80,53.8,12,30,40,15,19,78.9,5,43,48,34,18,8,4,18,21,1,2024
22300513,1/9/24,regular,1610612753,ORL,ORL,MIN,48,92,34,94,36.2,13,42,31,11,18,61.1,16,30,46,20,13,13,5,22,-21,0,2024
22300514,1/9/24,regular,1610612752,NYK,NYK,POR,48,112,37,89,41.6,18,48,37.5,20,23,87,15,40,55,26,15,11,4,16,28,1,2024
22300514,1/9/24,regular,1610612757,POR,NYK,POR,48,84,33,86,38.4,6,29,20.7,12,18,66.7,12,31,43,19,15,8,7,17,-28,0,2024
22300515,1/9/24,regular,1610612742,DAL,DAL,MEM,48,103,36,82,43.9,9,27,33.3,22,27,81.5,8,25,33,20,13,9,4,17,-17,0,2024
22300515,1/9/24,regular,1610612763,MEM,DAL,MEM,48,120,44,91,48.4,14,37,37.8,18,21,85.7,18,36,54,27,17,7,3,18,17,1,2024
22300516,1/9/24,regular,1610612747,LAL,LAL,TOR,48,132,44,81,54.3,16,36,44.4,28,36,77.8,5,34,39,34,15,6,4,16,1,1,2024
22300516,1/9/24,regular,1610612761,TOR,LAL,TOR,48,131,53,94,56.4,17,35,48.6,8,13,61.5,5,32,37,34,12,8,4,26,-1,0,2024
22300517,1/10/24,regular,1610612738,BOS,BOS,MIN,53,127,39,90,43.3,19,47,40.4,30,31,96.8,7,39,46,21,8,5,4,19,7,1,2024
22300517,1/10/24,regular,1610612750,MIN,BOS,MIN,53,120,44,95,46.3,14,34,41.2,18,20,90,8,39,47,22,9,4,6,27,-7,0,2024
22300518,1/10/24,regular,1610612766,CHA,CHA,SAC,48,98,35,87,40.2,16,38,42.1,12,16,75,8,28,36,17,10,2,3,16,-25,0,2024
22300518,1/10/24,regular,1610612758,SAC,CHA,SAC,48,123,46,89,51.7,13,35,37.1,18,23,78.3,14,39,53,24,10,2,8,15,25,1,2024
22300519,1/10/24,regular,1610612765,DET,DET,SAS,48,108,44,96,45.8,10,32,31.3,10,13,76.9,9,34,43,33,10,4,3,19,-22,0,2024
22300519,1/10/24,regular,1610612759,SAS,DET,SAS,48,130,49,94,52.1,9,27,33.3,23,27,85.2,10,36,46,36,5,7,4,15,22,1,2024
22300520,1/10/24,regular,1610612754,IND,IND,WAS,48,112,41,92,44.6,8,25,32,22,24,91.7,14,40,54,31,14,7,6,22,8,1,2024
22300520,1/10/24,regular,1610612764,WAS,IND,WAS,48,104,38,88,43.2,7,31,22.6,21,30,70,13,33,46,24,14,8,8,23,-8,0,2024
22300521,1/10/24,regular,1610612737,ATL,ATL,PHI,53,139,48,102,47.1,12,34,35.3,31,42,73.8,16,39,55,32,13,6,8,21,7,1,2024
22300521,1/10/24,regular,1610612755,PHI,ATL,PHI,53,132,46,102,45.1,12,34,35.3,28,33,84.8,13,38,51,26,11,8,9,28,-7,0,2024
22300522,1/10/24,regular,1610612748,MIA,MIA,OKC,48,120,41,89,46.1,15,36,41.7,23,28,82.1,8,30,38,25,10,8,3,13,-8,0,2024
22300522,1/10/24,regular,1610612760,OKC,MIA,OKC,48,128,51,86,59.3,14,33,42.4,12,16,75,4,38,42,36,13,4,4,19,8,1,2024
